Customer_ID,Campaign_Name,Campaign_Channel,Funnel_Stage,Date,Impressions,Clicks,Website_Visits,Leads_Generated,Sign_Ups,Add_To_Cart,Purchases,Revenue,Ad_Spend,Cost_Per_Click,Conversion_Rate,ROI,Customer_Segment,Device,Region
CUST1725,SEO,YouTube,Intent,13-07-2024,49029,1388,1027,274,60,41,17,8315.41,1732.88,1.25,1.22,379.86,Premium,Desktop,North
CUST1726,Referral Program,Instagram,Awareness,22-05-2024,6690,975,762,85,20,10,2,357.63,3015.73,3.09,0.21,-88.14,Premium,Mobile,South
CUST1727,PPC Ads,Google,Interest,03-08-2024,18140,1333,1033,309,67,43,15,3610.71,541.96,0.41,1.13,566.23,Returning,Tablet,North
CUST1728,PPC Ads,Email,Conversion,09-05-2024,38913,1675,1088,214,58,20,4,1369.76,3069.47,1.83,0.24,-55.37,Premium,Tablet,East
CUST1729,Social Media,Email,Interest,11-02-2024,42856,869,492,181,75,39,12,733.37,539.2,0.62,1.38,36.01,New,Mobile,North
CUST1730,Email Campaign,YouTube,Conversion,28-08-2024,45097,1522,1023,374,171,110,46,19072.36,4800.25,3.15,3.02,297.32,Premium,Tablet,North
CUST1731,PPC Ads,YouTube,Conversion,10-01-2024,41321,3420,1905,376,82,43,17,4954.82,3606.75,1.05,0.5,37.38,New,Tablet,East
CUST1732,PPC Ads,Google,Interest,03-10-2024,3830,219,187,69,39,22,10,1751.98,3961.98,18.09,4.57,-55.78,New,Mobile,South
CUST1733,Referral Program,Instagram,Consideration,27-01-2024,19587,2468,1575,628,337,151,42,3264.39,3550.11,1.44,1.7,-8.05,New,Tablet,North
CUST1734,Referral Program,Email,Intent,28-06-2024,41930,2948,1656,575,183,61,21,2585.61,2989.67,1.01,0.71,-13.52,Returning,Mobile,North
CUST1735,Social Media,Instagram,Awareness,24-04-2024,25004,1120,571,201,46,22,6,2716.59,2304.57,2.06,0.54,17.88,Premium,Mobile,East
CUST1736,Social Media,Google,Awareness,28-11-2024,7614,733,555,96,25,11,3,1076.13,4306.03,5.87,0.41,-75.01,New,Tablet,East
CUST1737,Social Media,Email,Awareness,05-02-2024,13823,1505,1135,309,77,49,22,3574.03,4788.49,3.18,1.46,-25.36,New,Mobile,East
CUST1738,Referral Program,Email,Interest,29-11-2024,34621,1155,734,88,21,8,3,238.56,2545.28,2.2,0.26,-90.63,Premium,Mobile,West
CUST1739,Referral Program,Facebook,Interest,21-01-2024,11475,384,203,26,10,6,2,721.55,4664.52,12.15,0.52,-84.53,Returning,Desktop,East
CUST1740,Email Campaign,Google,Consideration,16-01-2024,11523,174,115,45,13,8,2,615.17,2958.33,17.0,1.15,-79.21,Returning,Mobile,South
CUST1741,SEO,Google,Awareness,06-05-2024,21947,2482,1549,306,105,41,18,4176.61,2738.08,1.1,0.73,52.54,New,Desktop,North
CUST1742,SEO,Facebook,Consideration,12-04-2024,25433,2617,2017,654,389,170,37,7904.13,2326.97,0.89,1.41,239.67,Returning,Desktop,North
CUST1743,Email Campaign,Instagram,Awareness,11-01-2024,24459,1869,1387,474,224,147,68,10034.52,1125.51,0.6,3.64,791.55,Premium,Desktop,West
CUST1744,SEO,Facebook,Interest,14-11-2024,1167,149,96,34,19,13,3,1053.98,118.23,0.79,2.01,791.47,Returning,Desktop,North
CUST1745,Referral Program,Google,Intent,19-03-2024,30203,3708,2177,869,223,106,31,15090.82,1283.38,0.35,0.84,1075.87,Premium,Tablet,North
CUST1746,SEO,Instagram,Intent,02-05-2024,9837,904,809,139,49,20,7,903.5,2597.64,2.87,0.77,-65.22,New,Tablet,South
CUST1747,Referral Program,Email,Intent,05-03-2024,46927,6173,4207,471,198,101,48,15297.72,1961.8,0.32,0.78,679.78,Premium,Mobile,North
CUST1748,Email Campaign,Facebook,Intent,30-08-2024,36987,1435,1112,248,57,32,6,1445.3,2297.58,1.6,0.42,-37.09,New,Mobile,South
CUST1749,Social Media,Instagram,Conversion,08-12-2024,19629,503,279,38,7,2,0,0.0,4905.18,9.75,0.0,-100.0,Premium,Mobile,West
CUST1750,Email Campaign,Instagram,Awareness,28-02-2024,40751,1946,1350,144,67,39,17,2794.23,1816.33,0.93,0.87,53.84,Premium,Tablet,South
CUST1751,SEO,Instagram,Intent,15-10-2024,32421,583,297,61,27,8,2,842.62,2315.7,3.97,0.34,-63.61,Returning,Desktop,East
CUST1752,Referral Program,Facebook,Conversion,21-04-2024,33807,2852,2002,670,244,78,20,5367.3,754.23,0.26,0.7,611.63,Premium,Tablet,East
CUST1753,SEO,Email,Conversion,26-08-2024,27855,3931,3481,939,371,168,55,16199.29,334.99,0.09,1.4,4735.75,New,Tablet,West
CUST1754,SEO,Instagram,Conversion,24-12-2024,38232,592,386,74,27,11,3,561.43,3899.51,6.59,0.51,-85.6,Premium,Mobile,North
CUST1755,Social Media,Facebook,Consideration,11-05-2024,5335,144,74,21,4,1,0,0.0,2896.35,20.11,0.0,-100.0,New,Mobile,South
CUST1756,SEO,Google,Consideration,07-07-2024,20659,1514,775,131,43,21,9,797.94,3827.45,2.53,0.59,-79.15,New,Mobile,East
CUST1757,Social Media,Facebook,Conversion,26-03-2024,39310,5532,3624,378,102,43,15,5570.3,834.33,0.15,0.27,567.64,Premium,Desktop,South
CUST1758,Referral Program,Facebook,Intent,06-11-2024,48105,2610,1472,484,115,43,21,2904.41,2901.96,1.11,0.8,0.08,Returning,Desktop,East
CUST1759,Referral Program,Facebook,Awareness,06-11-2024,40580,3287,1674,480,279,118,40,14421.36,1342.85,0.41,1.22,973.94,Premium,Tablet,South
CUST1760,Social Media,Instagram,Interest,28-02-2024,38588,610,489,160,70,48,10,2256.69,1217.5,2.0,1.64,85.35,Premium,Desktop,North
CUST1761,Email Campaign,Facebook,Consideration,24-03-2024,13716,422,288,32,15,6,1,237.1,156.48,0.37,0.24,51.52,Returning,Mobile,West
CUST1762,Referral Program,Google,Intent,08-06-2024,36047,5339,3287,1154,376,179,59,15406.66,738.67,0.14,1.11,1985.73,New,Desktop,North
CUST1763,Email Campaign,Instagram,Intent,25-02-2024,31971,4639,3989,1140,407,215,53,11419.85,1615.41,0.35,1.14,606.93,Premium,Desktop,South
CUST1764,Referral Program,Google,Interest,23-10-2024,17808,190,103,27,7,4,1,95.28,672.71,3.54,0.53,-85.84,Returning,Desktop,East
CUST1765,Referral Program,YouTube,Interest,14-01-2024,28032,4015,3542,1017,242,95,40,7573.37,4930.71,1.23,1.0,53.6,Returning,Desktop,East
CUST1766,PPC Ads,Facebook,Intent,08-06-2024,34849,3466,2168,779,211,120,33,11506.46,1612.3,0.47,0.95,613.67,New,Mobile,West
CUST1767,SEO,Instagram,Interest,21-10-2024,45945,6042,5168,1426,740,433,163,56985.29,738.59,0.12,2.7,7615.42,Returning,Mobile,North
CUST1768,SEO,Instagram,Intent,12-12-2024,6213,457,338,92,43,23,9,1609.21,1075.5,2.35,1.97,49.62,New,Tablet,North
CUST1769,Email Campaign,Facebook,Interest,11-07-2024,49907,4101,3406,1352,566,189,91,23391.2,2979.75,0.73,2.22,685.01,Premium,Tablet,North
CUST1770,SEO,Email,Interest,22-07-2024,5304,416,371,121,47,26,12,1644.62,413.81,0.99,2.88,297.43,Returning,Tablet,East
CUST1771,Email Campaign,Email,Intent,11-04-2024,10636,1099,676,157,89,28,9,1302.01,4325.93,3.94,0.82,-69.9,Premium,Desktop,West
CUST1772,Referral Program,Google,Conversion,08-02-2024,509,15,13,4,0,0,0,0.0,4811.35,320.76,0.0,-100.0,Returning,Desktop,East
CUST1773,PPC Ads,Facebook,Intent,30-10-2024,19755,280,183,39,12,7,2,907.07,1309.06,4.68,0.71,-30.71,Returning,Mobile,North
CUST1774,PPC Ads,Facebook,Awareness,19-12-2024,24293,1290,843,142,48,18,6,868.91,2305.47,1.79,0.47,-62.31,Premium,Tablet,South
CUST1775,Referral Program,YouTube,Interest,17-11-2024,30048,3264,2076,579,297,189,44,6705.17,208.46,0.06,1.35,3116.53,Returning,Mobile,East
CUST1776,Social Media,Email,Consideration,04-05-2024,38392,1468,1051,397,237,73,17,2988.95,3239.48,2.21,1.16,-7.73,Premium,Tablet,West
CUST1777,Social Media,Email,Interest,22-02-2024,1515,157,88,33,9,5,1,107.33,2128.24,13.56,0.64,-94.96,Premium,Tablet,North
CUST1778,SEO,Facebook,Awareness,22-12-2024,28212,4112,2966,600,329,159,44,14857.41,1423.29,0.35,1.07,943.88,New,Tablet,South
CUST1779,Email Campaign,Google,Consideration,03-06-2024,35461,820,587,151,80,30,6,502.89,1113.5,1.36,0.73,-54.84,Premium,Desktop,East
CUST1780,PPC Ads,Facebook,Consideration,16-12-2024,8915,928,746,121,35,12,5,551.96,3304.71,3.56,0.54,-83.3,New,Tablet,South
CUST1781,SEO,Google,Intent,03-11-2024,46818,3376,2813,1121,403,274,57,19388.01,2139.46,0.63,1.69,806.21,Premium,Tablet,South
CUST1782,Referral Program,Email,Conversion,02-03-2024,47780,6284,4249,1675,609,200,75,15213.55,980.33,0.16,1.19,1451.88,Returning,Desktop,West
CUST1783,PPC Ads,YouTube,Intent,16-10-2024,24333,846,525,154,91,34,12,4422.92,3476.63,4.11,1.42,27.22,Premium,Tablet,East
CUST1784,Email Campaign,Instagram,Consideration,22-01-2024,4658,498,300,102,27,11,5,1504.21,2868.85,5.76,1.0,-47.57,Returning,Desktop,West
CUST1785,Email Campaign,Email,Consideration,26-06-2024,20809,2649,1530,481,249,136,46,7599.64,4307.49,1.63,1.74,76.43,New,Desktop,North
CUST1786,Social Media,Google,Conversion,29-09-2024,7470,1062,555,154,51,26,5,1714.36,675.63,0.64,0.47,153.74,Returning,Mobile,South
CUST1787,SEO,Facebook,Interest,07-08-2024,7438,785,500,58,28,9,3,306.97,3949.77,5.03,0.38,-92.23,Premium,Desktop,West
CUST1788,Referral Program,Email,Conversion,04-12-2024,21668,1724,1048,247,90,37,16,4662.15,3400.23,1.97,0.93,37.11,Returning,Desktop,West
CUST1789,PPC Ads,YouTube,Intent,08-07-2024,47040,4539,4024,1217,524,207,103,25411.81,663.55,0.15,2.27,3729.68,New,Desktop,North
CUST1790,Email Campaign,Google,Interest,05-02-2024,20884,2749,1987,602,320,123,40,6821.72,3504.62,1.27,1.46,94.65,Returning,Tablet,East
CUST1791,PPC Ads,Facebook,Intent,16-09-2024,18517,1664,1063,225,117,54,15,4827.03,2263.58,1.36,0.9,113.25,Returning,Mobile,West
CUST1792,Referral Program,Instagram,Conversion,27-11-2024,10844,154,112,42,22,12,5,2210.5,4730.43,30.72,3.25,-53.27,Premium,Tablet,South
CUST1793,PPC Ads,Google,Interest,23-06-2024,40534,5688,3160,474,106,41,10,4995.07,793.9,0.14,0.18,529.18,Premium,Desktop,South
CUST1794,SEO,Facebook,Conversion,07-01-2024,9202,980,664,166,79,35,13,4205.41,3249.88,3.32,1.33,29.4,Returning,Desktop,South
CUST1795,Social Media,Instagram,Awareness,03-08-2024,884,92,69,21,5,2,0,0.0,1971.7,21.43,0.0,-100.0,New,Mobile,South
CUST1796,PPC Ads,Facebook,Consideration,07-09-2024,904,36,25,7,2,1,0,0.0,4788.39,133.01,0.0,-100.0,Returning,Mobile,West
CUST1797,Social Media,Instagram,Interest,24-02-2024,41443,4237,2799,824,345,235,71,11764.22,1716.88,0.41,1.68,585.21,New,Desktop,South
CUST1798,Referral Program,Instagram,Consideration,09-08-2024,48426,3154,2830,516,186,115,32,8504.15,4814.71,1.53,1.01,76.63,New,Desktop,West
CUST1799,Social Media,Instagram,Awareness,04-07-2024,29689,3003,2558,375,152,60,24,5166.6,4517.28,1.5,0.8,14.37,New,Tablet,East
CUST1800,PPC Ads,Facebook,Interest,21-11-2024,13263,330,247,71,42,13,6,2767.3,1424.88,4.32,1.82,94.21,Returning,Desktop,South
CUST1801,PPC Ads,Instagram,Consideration,23-08-2024,18884,1928,1403,392,99,42,11,2373.06,4037.35,2.09,0.57,-41.22,New,Tablet,East
CUST1802,Email Campaign,Google,Consideration,28-12-2024,33106,4963,3713,571,268,109,48,10466.4,4978.46,1.0,0.97,110.23,Returning,Mobile,West
CUST1803,PPC Ads,YouTube,Interest,19-03-2024,10360,173,100,31,11,5,1,222.59,1338.05,7.73,0.58,-83.36,New,Tablet,North
CUST1804,Social Media,YouTube,Consideration,10-08-2024,39257,5763,3792,897,227,138,49,20897.48,2240.21,0.39,0.85,832.84,New,Desktop,East
CUST1805,Email Campaign,Instagram,Consideration,31-03-2024,15606,1045,538,161,42,27,5,1714.27,2648.89,2.53,0.48,-35.28,Returning,Tablet,South
CUST1806,PPC Ads,YouTube,Interest,24-09-2024,24074,3175,2191,769,445,283,135,44060.76,1545.16,0.49,4.25,2751.53,Premium,Tablet,North
CUST1807,PPC Ads,YouTube,Consideration,29-11-2024,24024,2871,2059,310,171,75,32,6411.66,174.8,0.06,1.11,3568.0,Premium,Mobile,East
CUST1808,Referral Program,Instagram,Consideration,18-05-2024,4136,369,218,23,12,6,2,836.11,1178.63,3.19,0.54,-29.06,Returning,Tablet,West
CUST1809,Email Campaign,Instagram,Intent,11-11-2024,11416,1294,1145,382,227,96,42,2825.08,1481.49,1.14,3.25,90.69,Returning,Desktop,West
CUST1810,Referral Program,Google,Intent,02-10-2024,5309,706,609,172,48,15,5,2209.29,2273.64,3.22,0.71,-2.83,Premium,Tablet,West
CUST1811,Referral Program,Email,Awareness,04-09-2024,32701,2177,1717,532,182,105,51,14317.61,938.4,0.43,2.34,1425.75,Premium,Tablet,East
CUST1812,Referral Program,Facebook,Intent,26-08-2024,13956,778,554,194,90,27,11,2521.34,4378.95,5.63,1.41,-42.42,Premium,Tablet,West
CUST1813,SEO,Instagram,Intent,11-08-2024,48712,5039,4273,1456,572,265,126,34489.38,3554.06,0.71,2.5,870.42,Returning,Desktop,East
CUST1814,Referral Program,Instagram,Awareness,30-10-2024,39265,4833,2669,1036,380,164,58,20319.55,517.48,0.11,1.2,3826.63,New,Tablet,South
CUST1815,Social Media,YouTube,Consideration,17-05-2024,35316,4122,3364,877,300,173,40,2229.78,3285.45,0.8,0.97,-32.13,Returning,Desktop,South
CUST1816,PPC Ads,Google,Consideration,14-06-2024,45606,5549,3051,752,329,199,71,31396.08,3302.92,0.6,1.28,850.56,Premium,Tablet,East
CUST1817,SEO,YouTube,Intent,05-05-2024,17600,1249,1021,225,96,40,9,2259.3,4785.48,3.83,0.72,-52.79,New,Mobile,East
CUST1818,Referral Program,Instagram,Awareness,14-02-2024,22449,2794,1705,249,65,40,15,3065.02,114.8,0.04,0.54,2569.88,Returning,Mobile,North
CUST1819,PPC Ads,Instagram,Consideration,22-05-2024,5044,135,114,30,11,4,1,112.21,1314.87,9.74,0.74,-91.47,Premium,Mobile,West
CUST1820,Email Campaign,YouTube,Conversion,18-08-2024,38244,3297,2893,529,222,106,40,9910.38,4646.18,1.41,1.21,113.3,Returning,Desktop,South
CUST1821,Email Campaign,Instagram,Interest,04-05-2024,46043,497,278,104,44,25,5,1366.73,4667.46,9.39,1.01,-70.72,New,Desktop,South
CUST1822,PPC Ads,Email,Interest,25-08-2024,43283,2399,1643,451,128,73,18,4169.54,3630.87,1.51,0.75,14.84,Premium,Desktop,North
CUST1823,Social Media,Facebook,Interest,18-10-2024,27157,1664,1484,412,204,141,48,17059.06,3852.24,2.32,2.88,342.83,Returning,Tablet,East
CUST1824,PPC Ads,Facebook,Intent,08-11-2024,36687,2401,1664,343,72,28,13,3112.24,548.27,0.23,0.54,467.65,New,Desktop,East
CUST1825,PPC Ads,Facebook,Interest,08-12-2024,47698,5121,4329,500,170,96,30,14479.14,2617.99,0.51,0.59,453.06,New,Desktop,North
CUST1826,SEO,Email,Interest,13-07-2024,7739,498,366,40,20,10,3,959.02,1234.76,2.48,0.6,-22.33,Returning,Desktop,West
CUST1827,Email Campaign,Instagram,Conversion,21-06-2024,14989,1091,709,160,68,45,18,7440.57,987.97,0.91,1.65,653.12,New,Desktop,East
CUST1828,Email Campaign,YouTube,Consideration,15-01-2024,49901,2158,1325,166,50,18,6,595.26,4070.49,1.89,0.28,-85.38,Premium,Mobile,East
CUST1829,Referral Program,Google,Conversion,10-09-2024,43625,2715,1578,445,212,127,36,8236.12,761.69,0.28,1.33,981.3,New,Tablet,West
CUST1830,PPC Ads,Instagram,Intent,15-06-2024,29038,1214,976,355,151,79,25,5039.54,2396.39,1.97,2.06,110.3,Returning,Mobile,West
CUST1831,PPC Ads,Email,Interest,03-04-2024,32549,659,431,157,81,33,8,2450.14,4699.03,7.13,1.21,-47.86,Premium,Tablet,North
CUST1832,Social Media,Email,Consideration,06-09-2024,37631,3555,2504,745,368,180,88,38500.1,1010.58,0.28,2.48,3709.7,New,Tablet,North
CUST1833,Email Campaign,Facebook,Interest,18-04-2024,43444,4498,3134,512,227,98,23,1960.8,4892.17,1.09,0.51,-59.92,New,Mobile,North
CUST1834,Social Media,Instagram,Interest,30-06-2024,8927,863,630,226,89,47,14,1157.22,4972.01,5.76,1.62,-76.73,Premium,Desktop,East
CUST1835,SEO,Facebook,Intent,12-05-2024,41848,3133,2651,969,245,160,33,14277.22,2822.52,0.9,1.05,405.83,Premium,Mobile,North
CUST1836,Referral Program,Google,Interest,23-06-2024,24785,1565,1396,221,67,35,9,1312.04,933.7,0.6,0.58,40.52,New,Tablet,East
CUST1837,Social Media,Facebook,Awareness,23-05-2024,38126,4989,3307,1062,390,215,93,32637.32,1648.91,0.33,1.86,1879.33,Premium,Tablet,South
CUST1838,Email Campaign,Google,Consideration,01-11-2024,43308,3580,2975,553,243,123,32,9417.45,2180.01,0.61,0.89,331.99,Returning,Desktop,West
CUST1839,SEO,Email,Consideration,25-12-2024,23428,1805,1454,495,200,64,14,5947.23,1615.69,0.9,0.78,268.09,New,Mobile,West
CUST1840,PPC Ads,Facebook,Awareness,21-05-2024,19698,267,194,77,24,9,3,318.87,1475.11,5.52,1.12,-78.38,Returning,Tablet,South
CUST1841,SEO,Facebook,Intent,11-10-2024,20258,1170,1032,112,22,10,2,216.8,4863.93,4.16,0.17,-95.54,New,Mobile,North
CUST1842,Social Media,YouTube,Interest,06-01-2024,15754,996,577,213,84,35,7,2103.98,851.49,0.85,0.7,147.09,Returning,Desktop,East
CUST1843,Email Campaign,Email,Interest,21-09-2024,44738,2945,1601,459,144,53,23,10945.02,3693.31,1.25,0.78,196.35,Returning,Desktop,East
CUST1844,Social Media,YouTube,Consideration,07-04-2024,1752,159,133,52,25,12,5,1183.74,102.01,0.64,3.14,1060.42,Premium,Tablet,East
CUST1845,PPC Ads,Google,Intent,13-02-2024,40264,3410,2304,551,115,49,23,4533.85,3021.3,0.89,0.67,50.06,New,Desktop,West
CUST1846,PPC Ads,Google,Intent,03-05-2024,12673,1205,1010,357,154,62,28,9044.29,4588.12,3.81,2.32,97.12,Premium,Tablet,North
CUST1847,Email Campaign,Email,Intent,27-07-2024,37941,4442,3807,451,260,126,51,23903.8,1510.88,0.34,1.15,1482.11,Premium,Tablet,East
CUST1848,Referral Program,Google,Interest,07-09-2024,27198,3367,1767,354,95,33,7,2986.32,1009.08,0.3,0.21,195.94,New,Desktop,East
CUST1849,SEO,Email,Intent,11-10-2024,16281,1799,1535,184,71,47,20,9959.35,3293.23,1.83,1.11,202.42,Returning,Desktop,East
CUST1850,SEO,Google,Awareness,03-05-2024,13551,1948,1323,519,122,78,35,2105.46,3591.75,1.84,1.8,-41.38,New,Mobile,South
CUST1851,PPC Ads,Instagram,Conversion,19-12-2024,40149,503,354,122,54,31,13,1310.22,3471.35,6.9,2.58,-62.26,New,Mobile,East
CUST1852,Social Media,Facebook,Intent,31-08-2024,7449,278,208,73,30,10,3,972.78,1664.65,5.99,1.08,-41.56,New,Tablet,South
CUST1853,Social Media,Instagram,Conversion,26-11-2024,42789,473,411,156,56,34,9,3773.33,1335.79,2.82,1.9,182.48,Premium,Mobile,East
CUST1854,Referral Program,Email,Interest,30-12-2024,8517,857,435,54,22,13,5,891.8,4784.0,5.58,0.58,-81.36,New,Tablet,East
CUST1855,Social Media,Email,Intent,08-09-2024,7441,1009,696,150,83,50,20,3152.9,4624.17,4.58,1.98,-31.82,New,Desktop,East
CUST1856,SEO,Instagram,Consideration,17-08-2024,26434,1165,902,109,30,10,4,1616.56,2340.85,2.01,0.34,-30.94,New,Desktop,South
CUST1857,Social Media,Facebook,Interest,09-01-2024,23886,3338,2633,429,89,49,12,904.46,4246.35,1.27,0.36,-78.7,Returning,Mobile,East
CUST1858,Referral Program,Facebook,Awareness,17-02-2024,10709,197,153,25,13,8,2,432.44,2316.39,11.76,1.02,-81.33,Returning,Tablet,North
CUST1859,SEO,YouTube,Awareness,30-05-2024,18215,2565,1420,341,146,77,20,5552.28,2179.51,0.85,0.78,154.75,Returning,Tablet,East
CUST1860,Social Media,Google,Conversion,23-04-2024,29420,1742,1079,194,107,59,25,7553.92,868.14,0.5,1.44,770.13,Returning,Mobile,South
CUST1861,SEO,YouTube,Conversion,26-07-2024,32203,779,501,65,28,13,3,1133.63,2189.39,2.81,0.39,-48.22,Premium,Tablet,South
CUST1862,PPC Ads,Facebook,Consideration,20-12-2024,42818,3340,2744,412,215,109,23,4822.65,2733.34,0.82,0.69,76.44,Premium,Tablet,North
CUST1863,PPC Ads,Instagram,Consideration,04-05-2024,5137,236,144,20,7,2,0,0.0,210.27,0.89,0.0,-100.0,New,Desktop,West
CUST1864,PPC Ads,Google,Awareness,05-06-2024,5354,267,156,61,30,16,3,940.26,2276.15,8.52,1.12,-58.69,Premium,Tablet,North
CUST1865,Social Media,Instagram,Intent,05-12-2024,43588,2311,2040,668,377,125,56,16599.93,3928.65,1.7,2.42,322.54,Returning,Tablet,North
CUST1866,Referral Program,YouTube,Awareness,24-10-2024,38160,4671,2352,918,393,186,57,19278.4,3432.23,0.73,1.22,461.69,New,Tablet,South
CUST1867,SEO,Email,Awareness,07-07-2024,40311,3445,3097,718,195,81,36,6003.08,3212.27,0.93,1.04,86.88,New,Mobile,East
CUST1868,Email Campaign,Instagram,Consideration,30-08-2024,49789,2667,2055,377,115,59,21,1849.93,4556.82,1.71,0.79,-59.4,Returning,Mobile,East
CUST1869,PPC Ads,YouTube,Conversion,10-10-2024,20356,1942,1614,547,152,53,24,2488.13,188.36,0.1,1.24,1220.94,Returning,Mobile,West
CUST1870,PPC Ads,YouTube,Consideration,28-09-2024,22333,2462,1521,300,89,51,24,3625.49,2829.53,1.15,0.97,28.13,Returning,Tablet,West
CUST1871,Email Campaign,YouTube,Consideration,25-06-2024,20463,985,498,94,30,18,3,825.27,3958.01,4.02,0.3,-79.15,Premium,Tablet,West
CUST1872,Email Campaign,Email,Consideration,05-08-2024,37432,2541,2020,342,144,52,11,4710.19,2752.54,1.08,0.43,71.12,New,Mobile,West
CUST1873,Social Media,Email,Awareness,08-10-2024,27669,748,623,86,37,12,3,1096.75,1687.09,2.26,0.4,-34.99,Returning,Mobile,North
CUST1874,SEO,Email,Intent,18-06-2024,8441,298,237,41,15,5,2,810.14,767.63,2.58,0.67,5.54,New,Tablet,North
CUST1875,PPC Ads,Google,Awareness,29-06-2024,14888,1568,873,180,80,52,24,4990.54,4449.06,2.84,1.53,12.17,New,Tablet,East
CUST1876,Referral Program,Email,Interest,25-12-2024,6069,214,171,51,11,5,1,232.09,2406.74,11.25,0.47,-90.36,Premium,Desktop,North
CUST1877,Social Media,Email,Consideration,20-08-2024,4800,400,323,38,8,3,1,227.16,4402.76,11.01,0.25,-94.84,New,Mobile,East
CUST1878,Social Media,Email,Consideration,18-05-2024,39537,4320,3297,537,144,49,12,1636.12,2970.68,0.69,0.28,-44.92,Returning,Tablet,East
CUST1879,Referral Program,Instagram,Interest,05-06-2024,37086,925,745,255,103,57,25,1938.69,3403.54,3.68,2.7,-43.04,Returning,Mobile,East
CUST1880,Referral Program,Email,Consideration,08-05-2024,12515,1119,938,135,38,24,11,3475.03,4040.88,3.61,0.98,-14.0,New,Mobile,East
CUST1881,Referral Program,Google,Consideration,28-04-2024,45502,2089,1557,315,98,61,17,8417.51,3329.86,1.59,0.81,152.79,New,Mobile,South
CUST1882,Email Campaign,YouTube,Consideration,02-03-2024,6754,978,523,187,67,36,12,1500.88,2050.47,2.1,1.23,-26.8,Premium,Desktop,East
CUST1883,PPC Ads,Instagram,Interest,08-04-2024,17644,1370,952,139,72,23,5,355.04,2616.8,1.91,0.36,-86.43,Returning,Tablet,North
CUST1884,Email Campaign,Facebook,Awareness,10-06-2024,24714,3035,1611,201,41,14,5,2003.95,4034.92,1.33,0.16,-50.33,Returning,Tablet,North
CUST1885,PPC Ads,Email,Consideration,02-03-2024,40618,3535,2343,574,263,84,29,4746.25,1930.89,0.55,0.82,145.81,New,Mobile,North
CUST1886,Email Campaign,YouTube,Intent,01-10-2024,15683,252,167,31,14,5,1,423.34,2001.8,7.94,0.4,-78.85,New,Tablet,North
CUST1887,SEO,YouTube,Interest,19-12-2024,6738,664,349,93,48,17,5,1833.86,568.88,0.86,0.75,222.36,New,Desktop,South
CUST1888,PPC Ads,Instagram,Conversion,04-04-2024,6590,943,603,205,117,47,14,6657.74,4581.46,4.86,1.48,45.32,Returning,Mobile,West
CUST1889,Social Media,Facebook,Interest,08-04-2024,12137,1143,622,87,18,8,2,468.03,546.08,0.48,0.17,-14.29,New,Desktop,West
CUST1890,PPC Ads,Google,Awareness,20-04-2024,22915,2857,2352,644,168,113,42,14611.23,3276.22,1.15,1.47,345.98,Premium,Desktop,East
CUST1891,PPC Ads,YouTube,Interest,04-09-2024,24571,3287,2889,727,403,219,44,11404.12,2124.65,0.65,1.34,436.75,Premium,Tablet,East
CUST1892,PPC Ads,YouTube,Conversion,21-05-2024,45915,1925,1018,145,55,34,14,4672.71,2087.54,1.08,0.73,123.84,New,Tablet,North
CUST1893,SEO,YouTube,Intent,28-10-2024,43179,1713,1510,433,184,107,44,11102.06,3429.8,2.0,2.57,223.69,Premium,Desktop,North
CUST1894,Email Campaign,YouTube,Conversion,25-09-2024,41740,3987,2826,514,239,82,25,3372.11,428.76,0.11,0.63,686.48,Premium,Tablet,West
CUST1895,Social Media,Instagram,Interest,01-11-2024,18771,1267,785,193,91,54,11,3064.09,3009.16,2.38,0.87,1.83,Premium,Desktop,West
CUST1896,Email Campaign,Facebook,Conversion,24-05-2024,36534,4661,2473,308,176,72,30,8635.89,3882.96,0.83,0.64,122.4,Premium,Desktop,North
CUST1897,Email Campaign,YouTube,Interest,21-02-2024,33934,4615,3231,768,459,255,124,51431.69,4158.24,0.9,2.69,1136.86,Premium,Mobile,East
CUST1898,Referral Program,Google,Intent,09-04-2024,4688,278,227,43,20,8,2,761.97,935.6,3.37,0.72,-18.56,Returning,Desktop,South
CUST1899,SEO,Google,Intent,31-05-2024,10661,460,360,124,39,27,8,2789.65,4497.35,9.78,1.74,-37.97,New,Desktop,South
CUST1900,Referral Program,Email,Awareness,26-04-2024,29232,3486,1813,212,117,47,11,1111.27,3315.12,0.95,0.32,-66.48,Premium,Tablet,West
CUST1901,SEO,YouTube,Intent,03-07-2024,11814,572,302,68,14,5,1,374.28,4421.09,7.73,0.17,-91.53,New,Mobile,West
CUST1902,Email Campaign,YouTube,Consideration,01-04-2024,24454,3060,2023,480,140,94,23,6328.16,2477.88,0.81,0.75,155.39,Premium,Tablet,West
CUST1903,Email Campaign,YouTube,Conversion,03-06-2024,22008,1525,942,299,167,51,15,6785.17,2755.96,1.81,0.98,146.2,Returning,Mobile,South
CUST1904,SEO,YouTube,Conversion,08-01-2024,22469,2324,1378,375,113,65,26,12062.49,4603.29,1.98,1.12,162.04,Returning,Tablet,South
CUST1905,Email Campaign,YouTube,Interest,28-12-2024,46159,1078,660,198,57,33,12,897.85,4509.56,4.18,1.11,-80.09,Premium,Desktop,North
